num_date_time,answer
31_20220827 20,1200.1134033203125
31_20220827 21,961.9348754882812
31_20220827 22,968.45751953125
31_20220827 23,928.1174926757812
31_20220828 00,890.2413940429688
31_20220828 01,939.2233276367188
31_20220828 02,939.8516235351562
31_20220828 03,936.493408203125
31_20220828 04,946.0128784179688
31_20220828 05,851.1428833007812
31_20220828 06,869.4531860351562
31_20220828 07,990.5635375976562
31_20220828 08,905.3555297851562
31_20220828 09,910.539306640625
31_20220828 10,843.5579223632812
31_20220828 11,939.1443481445312
31_20220828 12,1031.5819091796875
31_20220828 13,996.599853515625
31_20220828 14,988.4064331054688
31_20220828 15,972.2324829101562
31_20220828 16,1047.0762939453125
31_20220828 17,974.264892578125
31_20220828 18,1036.0408935546875
31_20220828 19,918.0639038085938
31_20220828 20,1139.1148681640625
31_20220828 21,1053.5921630859375
31_20220828 22,995.0819702148438
31_20220828 23,986.1934204101562
31_20220829 00,956.3607788085938
31_20220829 01,965.2028198242188
31_20220829 02,942.2794799804688
31_20220829 03,950.2896118164062
31_20220829 04,938.5271606445312
31_20220829 05,966.7109375
31_20220829 06,983.590087890625
31_20220829 07,1018.6174926757812
31_20220829 08,1163.155029296875
31_20220829 09,1637.5750732421875
31_20220829 10,1703.7281494140625
31_20220829 11,1821.2950439453125
31_20220829 12,1882.6943359375
31_20220829 13,1880.0521240234375
31_20220829 14,1864.8697509765625
31_20220829 15,1906.1546630859375
31_20220829 16,1836.54638671875
31_20220829 17,1724.4166259765625
31_20220829 18,1635.4791259765625
31_20220829 19,1657.9517822265625
31_20220829 20,1443.470703125
31_20220829 21,1098.6510009765625
31_20220829 22,952.6965942382812
31_20220829 23,961.9171752929688
31_20220830 00,931.5354614257812
31_20220830 01,943.175048828125
31_20220830 02,949.4324340820312
31_20220830 03,944.736572265625
31_20220830 04,954.7504272460938
31_20220830 05,940.6232299804688
31_20220830 06,948.148681640625
31_20220830 07,1040.3443603515625
31_20220830 08,1161.9815673828125
31_20220830 09,1565.6253662109375
31_20220830 10,1600.7132568359375
31_20220830 11,1718.0474853515625
31_20220830 12,1829.9425048828125
31_20220830 13,1878.6044921875
31_20220830 14,1851.904296875
31_20220830 15,1802.2977294921875
31_20220830 16,1844.5562744140625
31_20220830 17,1786.4713134765625
31_20220830 18,1571.03662109375
31_20220830 19,1526.1990966796875
31_20220830 20,1430.3563232421875
31_20220830 21,1073.73876953125
31_20220830 22,994.02099609375
31_20220830 23,1007.580322265625
31_20220831 00,991.6611328125
31_20220831 01,1007.5442504882812
31_20220831 02,1025.0057373046875
31_20220831 03,998.3739624023438
31_20220831 04,928.6696166992188
31_20220831 05,994.6360473632812
31_20220831 06,1019.49072265625
31_20220831 07,1194.2125244140625
31_20220831 08,1299.215087890625
31_20220831 09,1622.6090087890625
31_20220831 10,1571.5968017578125
31_20220831 11,1738.7301025390625
31_20220831 12,1882.25
31_20220831 13,1848.6527099609375
31_20220831 14,1876.29541015625
31_20220831 15,1895.5196533203125
31_20220831 16,1881.5921630859375
31_20220831 17,1818.3004150390625
31_20220831 18,1729.58056640625
31_20220831 19,1600.3204345703125
31_20220831 20,1463.9637451171875
31_20220831 21,1097.259033203125
31_20220831 22,960.4989624023438
31_20220831 23,936.6594848632812
32_20220825 00,9672.1435546875
32_20220825 01,9646.3671875
32_20220825 02,9709.6474609375
32_20220825 03,9662.73828125
32_20220825 04,9655.5654296875
32_20220825 05,9611.66015625
32_20220825 06,9596.28125
32_20220825 07,9611.1552734375
32_20220825 08,9651.400390625
32_20220825 09,9665.5751953125
32_20220825 10,9694.6640625
32_20220825 11,9752.7705078125
32_20220825 12,9814.2373046875
32_20220825 13,9792.6162109375
32_20220825 14,9772.4404296875
32_20220825 15,9519.1416015625
32_20220825 16,9590.5986328125
32_20220825 17,9666.544921875
32_20220825 18,9658.3193359375
32_20220825 19,9640.0849609375
32_20220825 20,9618.98046875
32_20220825 21,9598.2880859375
32_20220825 22,9610.5166015625
32_20220825 23,9606.2177734375
32_20220826 00,9626.9775390625
32_20220826 01,9632.5625
32_20220826 02,9639.2490234375
32_20220826 03,9646.9072265625
32_20220826 04,9666.8759765625
32_20220826 05,9665.5107421875
32_20220826 06,9674.4404296875
32_20220826 07,9659.546875
32_20220826 08,9640.3076171875
32_20220826 09,9695.7353515625
32_20220826 10,9730.4384765625
32_20220826 11,9768.884765625
32_20220826 12,9806.3876953125
32_20220826 13,9758.7568359375
32_20220826 14,9768.298828125
32_20220826 15,9845.6708984375
32_20220826 16,9824.67578125
32_20220826 17,9766.177734375
32_20220826 18,9742.9931640625
32_20220826 19,9659.8955078125
32_20220826 20,9771.41796875
32_20220826 21,9750.6533203125
32_20220826 22,9694.8076171875
32_20220826 23,9696.7763671875
32_20220827 00,9745.8779296875
32_20220827 01,9715.1513671875
32_20220827 02,9633.70703125
32_20220827 03,9660.19140625
32_20220827 04,9605.3994140625
32_20220827 05,9627.6171875
32_20220827 06,9561.2646484375
32_20220827 07,9542.3720703125
32_20220827 08,9520.333984375
32_20220827 09,9425.41015625
32_20220827 10,9359.71875
32_20220827 11,9424.087890625
32_20220827 12,9467.8486328125
32_20220827 13,9490.9091796875
32_20220827 14,9564.1240234375
32_20220827 15,9592.8935546875
32_20220827 16,9564.26953125
32_20220827 17,9573.8046875
32_20220827 18,9556.599609375
32_20220827 19,9495.0654296875
32_20220827 20,9512.5947265625
32_20220827 21,9425.6376953125
32_20220827 22,9479.96484375
32_20220827 23,9455.9814453125
32_20220828 00,9493.466796875
32_20220828 01,9551.8212890625
32_20220828 02,9568.5234375
32_20220828 03,9516.6591796875
32_20220828 04,9580.3125
32_20220828 05,9501.3232421875
32_20220828 06,9523.8896484375
32_20220828 07,9534.7353515625
32_20220828 08,9472.3330078125
32_20220828 09,9433.0849609375
32_20220828 10,9475.0283203125
32_20220828 11,9596.236328125
32_20220828 12,9613.76953125
32_20220828 13,9624.9267578125
32_20220828 14,9681.6123046875
32_20220828 15,9687.1806640625
32_20220828 16,9747.2900390625
32_20220828 17,9732.6474609375
32_20220828 18,9686.9736328125
32_20220828 19,9644.4296875
32_20220828 20,9647.6630859375
32_20220828 21,9574.99609375
32_20220828 22,9565.6630859375
32_20220828 23,9580.41015625
32_20220829 00,9572.15625
32_20220829 01,9571.275390625
32_20220829 02,9554.6708984375
32_20220829 03,9565.7626953125
32_20220829 04,9556.8388671875
32_20220829 05,9513.478515625
32_20220829 06,9578.2265625
32_20220829 07,9594.826171875
32_20220829 08,9622.0244140625
32_20220829 09,9608.255859375
32_20220829 10,9631.4326171875
32_20220829 11,9656.05078125
32_20220829 12,9621.9580078125
32_20220829 13,9652.9052734375
32_20220829 14,9634.3876953125
32_20220829 15,9592.77734375
32_20220829 16,9563.8154296875
32_20220829 17,9528.0234375
32_20220829 18,9499.359375
32_20220829 19,9521.173828125
32_20220829 20,9535.4775390625
32_20220829 21,9534.2685546875
32_20220829 22,9539.1533203125
32_20220829 23,9514.7978515625
32_20220830 00,9532.7744140625
32_20220830 01,9591.1259765625
32_20220830 02,9637.474609375
32_20220830 03,9662.5634765625
32_20220830 04,9631.8876953125
32_20220830 05,9596.16796875
32_20220830 06,9548.5166015625
32_20220830 07,9576.625
32_20220830 08,9608.9501953125
32_20220830 09,9664.703125
32_20220830 10,9663.0693359375
32_20220830 11,9662.8388671875
32_20220830 12,9691.6640625
32_20220830 13,9702.1435546875
32_20220830 14,9680.646484375
32_20220830 15,9691.0419921875
32_20220830 16,9692.4794921875
32_20220830 17,9690.884765625
32_20220830 18,9703.0166015625
32_20220830 19,9685.2744140625
32_20220830 20,9636.6591796875
32_20220830 21,9597.1064453125
32_20220830 22,9631.2373046875
32_20220830 23,9664.408203125
32_20220831 00,9684.349609375
32_20220831 01,9660.771484375
32_20220831 02,9686.9072265625
32_20220831 03,9695.3603515625
32_20220831 04,9710.5185546875
32_20220831 05,9668.4033203125
32_20220831 06,9648.9306640625
32_20220831 07,9641.4619140625
32_20220831 08,9657.0302734375
32_20220831 09,9685.8203125
32_20220831 10,9636.9736328125
32_20220831 11,9690.98828125
32_20220831 12,9722.4404296875
32_20220831 13,9715.91015625
32_20220831 14,9728.9033203125
32_20220831 15,9734.1669921875
32_20220831 16,9745.03515625
32_20220831 17,9735.3994140625
32_20220831 18,9706.8564453125
32_20220831 19,9706.2548828125
32_20220831 20,9672.232421875
32_20220831 21,9596.8994140625
32_20220831 22,9603.4853515625
32_20220831 23,9675.7431640625
33_20220825 00,8672.9814453125
33_20220825 01,8683.2255859375
33_20220825 02,8663.3671875
33_20220825 03,8627.5751953125
33_20220825 04,8628.9365234375
33_20220825 05,8608.6005859375
33_20220825 06,8584.1396484375
33_20220825 07,8624.859375
33_20220825 08,8648.1826171875
33_20220825 09,8688.78515625
33_20220825 10,8733.0595703125
33_20220825 11,8748.9970703125
33_20220825 12,8757.8310546875
33_20220825 13,8744.6298828125
33_20220825 14,8735.9423828125
33_20220825 15,8656.734375
33_20220825 16,8682.2333984375
33_20220825 17,8698.7158203125
33_20220825 18,8695.0634765625
33_20220825 19,8675.3212890625
33_20220825 20,8643.73046875
33_20220825 21,8612.716796875
33_20220825 22,8613.8798828125
33_20220825 23,8598.1494140625
33_20220826 00,8607.40234375
33_20220826 01,8598.1455078125
33_20220826 02,8599.0732421875
33_20220826 03,8594.232421875
33_20220826 04,8613.69921875
33_20220826 05,8628.7646484375
33_20220826 06,8627.6494140625
33_20220826 07,8641.4951171875
33_20220826 08,8646.0498046875
33_20220826 09,8720.3662109375
33_20220826 10,8731.5859375
33_20220826 11,8799.8994140625
33_20220826 12,8784.6240234375
33_20220826 13,8785.0537109375
33_20220826 14,8794.8251953125
33_20220826 15,8838.865234375
33_20220826 16,8840.7158203125
33_20220826 17,8788.2119140625
33_20220826 18,8768.9638671875
33_20220826 19,8711.37109375
33_20220826 20,8720.46875
33_20220826 21,8683.0087890625
33_20220826 22,8671.5732421875
33_20220826 23,8663.671875
33_20220827 00,8662.3330078125
33_20220827 01,8651.84765625
33_20220827 02,8604.3046875
33_20220827 03,8605.9951171875
33_20220827 04,8589.8203125
33_20220827 05,8600.109375
33_20220827 06,8567.8896484375
33_20220827 07,8574.890625
33_20220827 08,8597.7919921875
33_20220827 09,8580.912109375
33_20220827 10,8581.71875
33_20220827 11,8607.1357421875
33_20220827 12,8631.49609375
33_20220827 13,8632.1611328125
33_20220827 14,8665.50390625
33_20220827 15,8668.6376953125
33_20220827 16,8680.8818359375
33_20220827 17,8655.140625
33_20220827 18,8647.3330078125
33_20220827 19,8603.4482421875
33_20220827 20,8593.931640625
33_20220827 21,8547.765625
33_20220827 22,8557.3447265625
33_20220827 23,8558.8701171875
33_20220828 00,8577.5478515625
33_20220828 01,8590.0537109375
33_20220828 02,8593.9345703125
33_20220828 03,8587.3486328125
33_20220828 04,8595.5888671875
33_20220828 05,8572.5654296875
33_20220828 06,8569.8642578125
33_20220828 07,8577.8046875
33_20220828 08,8596.3603515625
33_20220828 09,8585.0595703125
33_20220828 10,8603.2275390625
33_20220828 11,8660.0927734375
33_20220828 12,8671.9990234375
33_20220828 13,8707.0185546875
33_20220828 14,8737.3232421875
33_20220828 15,8742.76953125
33_20220828 16,8766.5166015625
33_20220828 17,8743.3212890625
33_20220828 18,8715.5634765625
33_20220828 19,8678.29296875
33_20220828 20,8658.31640625
33_20220828 21,8644.783203125
33_20220828 22,8643.5537109375
33_20220828 23,8639.7978515625
33_20220829 00,8615.2607421875
33_20220829 01,8605.69921875
33_20220829 02,8582.3447265625
33_20220829 03,8603.8359375
33_20220829 04,8607.8427734375
33_20220829 05,8595.1162109375
33_20220829 06,8600.6708984375
33_20220829 07,8607.8759765625
33_20220829 08,8642.0166015625
33_20220829 09,8666.7431640625
33_20220829 10,8699.1005859375
33_20220829 11,8707.0673828125
33_20220829 12,8677.0205078125
33_20220829 13,8696.7177734375
33_20220829 14,8670.0478515625
33_20220829 15,8686.5703125
33_20220829 16,8669.0146484375
33_20220829 17,8652.6787109375
33_20220829 18,8632.1396484375
33_20220829 19,8647.5693359375
33_20220829 20,8630.0947265625
33_20220829 21,8623.7958984375
33_20220829 22,8587.5517578125
33_20220829 23,8586.1552734375
33_20220830 00,8582.3876953125
33_20220830 01,8591.7529296875
33_20220830 02,8600.2705078125
33_20220830 03,8611.1552734375
33_20220830 04,8594.6982421875
33_20220830 05,8600.583984375
33_20220830 06,8584.4814453125
33_20220830 07,8597.5966796875
33_20220830 08,8617.0654296875
33_20220830 09,8672.5732421875
33_20220830 10,8680.1845703125
33_20220830 11,8688.1982421875
33_20220830 12,8720.6572265625
33_20220830 13,8692.4404296875
33_20220830 14,8699.63671875
33_20220830 15,8702.6484375
33_20220830 16,8699.8466796875
33_20220830 17,8702.1533203125
33_20220830 18,8702.365234375
33_20220830 19,8677.0068359375
33_20220830 20,8640.69140625
33_20220830 21,8619.078125
33_20220830 22,8602.20703125
33_20220830 23,8614.8583984375
33_20220831 00,8619.8251953125
33_20220831 01,8602.6083984375
33_20220831 02,8630.6064453125
33_20220831 03,8626.181640625
33_20220831 04,8626.7060546875
33_20220831 05,8620.9072265625
33_20220831 06,8617.7470703125
33_20220831 07,8645.2626953125
33_20220831 08,8644.88671875
33_20220831 09,8692.8408203125
33_20220831 10,8686.28515625
33_20220831 11,8721.0107421875
33_20220831 12,8720.5166015625
33_20220831 13,8722.2421875
33_20220831 14,8727.8779296875
33_20220831 15,8743.6630859375
33_20220831 16,8734.3505859375
33_20220831 17,8756.8505859375
33_20220831 18,8738.3251953125
33_20220831 19,8716.5087890625
33_20220831 20,8659.623046875
33_20220831 21,8615.541015625
33_20220831 22,8599.5859375
33_20220831 23,8641.3623046875
34_20220825 00,3253.2431640625
34_20220825 01,3244.7939453125
34_20220825 02,3255.559814453125
34_20220825 03,3245.824462890625
34_20220825 04,3230.9775390625
34_20220825 05,3235.696044921875
34_20220825 06,3253.172119140625
34_20220825 07,3264.9697265625
34_20220825 08,3296.75390625
34_20220825 09,3301.099609375
34_20220825 10,3308.309814453125
34_20220825 11,3331.321533203125
34_20220825 12,3351.638916015625
34_20220825 13,3352.9091796875
34_20220825 14,3343.9775390625
34_20220825 15,3239.1572265625
34_20220825 16,3276.183837890625
34_20220825 17,3315.197998046875
34_20220825 18,3293.477294921875
34_20220825 19,3282.788330078125
34_20220825 20,3283.764404296875
34_20220825 21,3263.214599609375
34_20220825 22,3252.696533203125
34_20220825 23,3229.458984375
34_20220826 00,3222.419921875
34_20220826 01,3229.2724609375
34_20220826 02,3232.031982421875
34_20220826 03,3233.0107421875
34_20220826 04,3236.602294921875
34_20220826 05,3249.207275390625
34_20220826 06,3259.409423828125
34_20220826 07,3264.413818359375
34_20220826 08,3270.198486328125
34_20220826 09,3303.673095703125
34_20220826 10,3311.7119140625
34_20220826 11,3331.306884765625
34_20220826 12,3324.744873046875
34_20220826 13,3345.393310546875
34_20220826 14,3338.4853515625
34_20220826 15,3357.556884765625
34_20220826 16,3370.310546875
34_20220826 17,3322.449951171875
34_20220826 18,3320.55859375
34_20220826 19,3304.166748046875
34_20220826 20,3325.5927734375
34_20220826 21,3305.394775390625
34_20220826 22,3312.823974609375
34_20220826 23,3288.4873046875
34_20220827 00,3284.049560546875
34_20220827 01,3274.114990234375
34_20220827 02,3343.057861328125
34_20220827 03,3309.6083984375
34_20220827 04,3240.05078125
34_20220827 05,3237.295166015625
34_20220827 06,3231.051025390625
34_20220827 07,3238.255615234375
34_20220827 08,3230.567138671875
34_20220827 09,3196.3212890625
34_20220827 10,3180.9033203125
34_20220827 11,3196.596435546875
34_20220827 12,3224.156494140625
34_20220827 13,3219.533935546875
34_20220827 14,3240.984619140625
34_20220827 15,3248.342529296875
34_20220827 16,3241.384033203125
34_20220827 17,3244.844970703125
34_20220827 18,3239.052978515625
34_20220827 19,3211.826904296875
34_20220827 20,3190.642333984375
34_20220827 21,3181.58203125
34_20220827 22,3188.120361328125
34_20220827 23,3171.887451171875
34_20220828 00,3176.333984375
34_20220828 01,3167.810302734375
34_20220828 02,3196.143798828125
34_20220828 03,3179.531982421875
34_20220828 04,3197.644775390625
34_20220828 05,3203.376953125
34_20220828 06,3215.7021484375
34_20220828 07,3229.87890625
34_20220828 08,3217.130615234375
34_20220828 09,3198.513427734375
34_20220828 10,3198.979736328125
34_20220828 11,3230.40625
34_20220828 12,3245.260986328125
34_20220828 13,3259.618896484375
34_20220828 14,3277.886962890625
34_20220828 15,3313.279541015625
34_20220828 16,3323.975341796875
34_20220828 17,3318.4189453125
34_20220828 18,3294.665283203125
34_20220828 19,3251.95703125
34_20220828 20,3249.940185546875
34_20220828 21,3229.017333984375
34_20220828 22,3242.676025390625
34_20220828 23,3231.505615234375
34_20220829 00,3211.554931640625
34_20220829 01,3209.701171875
34_20220829 02,3212.2001953125
34_20220829 03,3204.798828125
34_20220829 04,3197.084228515625
34_20220829 05,3183.991455078125
34_20220829 06,3229.2255859375
34_20220829 07,3249.3388671875
34_20220829 08,3289.718505859375
34_20220829 09,3285.4775390625
34_20220829 10,3305.802490234375
34_20220829 11,3292.737548828125
34_20220829 12,3290.178466796875
34_20220829 13,3299.588623046875
34_20220829 14,3268.763916015625
34_20220829 15,3270.422119140625
34_20220829 16,3276.892333984375
34_20220829 17,3227.2060546875
34_20220829 18,3216.783203125
34_20220829 19,3243.779296875
34_20220829 20,3239.354736328125
34_20220829 21,3221.273681640625
34_20220829 22,3225.728515625
34_20220829 23,3209.246826171875
34_20220830 00,3198.173828125
34_20220830 01,3204.152587890625
34_20220830 02,3224.136962890625
34_20220830 03,3293.414306640625
34_20220830 04,3328.9775390625
34_20220830 05,3322.73046875
34_20220830 06,3292.240234375
34_20220830 07,3286.691650390625
34_20220830 08,3340.080810546875
34_20220830 09,3354.181396484375
34_20220830 10,3364.365234375
34_20220830 11,3370.185546875
34_20220830 12,3284.431640625
34_20220830 13,3374.306396484375
34_20220830 14,3386.5927734375
34_20220830 15,3321.772705078125
34_20220830 16,3293.424560546875
34_20220830 17,3328.390869140625
34_20220830 18,3300.44140625
34_20220830 19,3360.539306640625
34_20220830 20,3329.655029296875
34_20220830 21,3255.975341796875
34_20220830 22,3238.366943359375
34_20220830 23,3244.681640625
34_20220831 00,3244.243408203125
34_20220831 01,3242.0556640625
34_20220831 02,3245.744384765625
34_20220831 03,3246.455078125
34_20220831 04,3240.935791015625
34_20220831 05,3239.294189453125
34_20220831 06,3257.153076171875
34_20220831 07,3267.875
34_20220831 08,3268.9287109375
34_20220831 09,3284.6474609375
34_20220831 10,3278.687744140625
34_20220831 11,3314.162353515625
34_20220831 12,3310.7607421875
34_20220831 13,3321.6025390625
34_20220831 14,3314.8779296875
34_20220831 15,3320.273681640625
34_20220831 16,3318.1455078125
34_20220831 17,3332.4365234375
34_20220831 18,3306.2626953125
34_20220831 19,3296.192626953125
34_20220831 20,3286.065673828125
34_20220831 21,3258.125244140625
34_20220831 22,3244.074951171875
34_20220831 23,3254.264404296875
35_20220825 00,2119.110107421875
35_20220825 01,2121.04248046875
35_20220825 02,2119.24072265625
35_20220825 03,2125.319091796875
35_20220825 04,2118.861572265625
35_20220825 05,2120.064697265625
35_20220825 06,2122.712646484375
35_20220825 07,2128.463623046875
35_20220825 08,2133.00634765625
35_20220825 09,2137.3125
35_20220825 10,2145.742431640625
35_20220825 11,2148.94189453125
35_20220825 12,2157.541015625
35_20220825 13,2152.259033203125
35_20220825 14,2147.476318359375
35_20220825 15,2124.144287109375
35_20220825 16,2131.626708984375
35_20220825 17,2142.086181640625
35_20220825 18,2139.259033203125
35_20220825 19,2138.188720703125
35_20220825 20,2130.8984375
35_20220825 21,2126.61083984375
35_20220825 22,2118.247314453125
35_20220825 23,2115.998779296875
35_20220826 00,2112.325927734375
35_20220826 01,2119.3447265625
35_20220826 02,2118.219482421875
35_20220826 03,2119.637451171875
35_20220826 04,2115.279052734375
35_20220826 05,2121.197021484375
35_20220826 06,2123.623046875
35_20220826 07,2121.750732421875
35_20220826 08,2127.238525390625
35_20220826 09,2146.847900390625
35_20220826 10,2149.659423828125
35_20220826 11,2169.4091796875
35_20220826 12,2158.861328125
35_20220826 13,2172.881591796875
35_20220826 14,2166.571044921875
35_20220826 15,2177.667236328125
35_20220826 16,2177.169189453125
35_20220826 17,2164.19677734375
35_20220826 18,2159.656494140625
35_20220826 19,2147.41259765625
35_20220826 20,2145.3837890625
35_20220826 21,2139.195556640625
35_20220826 22,2130.387451171875
35_20220826 23,2132.222900390625
35_20220827 00,2134.244384765625
35_20220827 01,2132.633544921875
35_20220827 02,2118.75048828125
35_20220827 03,2120.2060546875
35_20220827 04,2119.505126953125
35_20220827 05,2120.281494140625
35_20220827 06,2117.059814453125
35_20220827 07,2116.37255859375
35_20220827 08,2116.359375
35_20220827 09,2109.103759765625
35_20220827 10,2104.655517578125
35_20220827 11,2108.6865234375
35_20220827 12,2113.9375
35_20220827 13,2112.795654296875
35_20220827 14,2126.065673828125
35_20220827 15,2125.776611328125
35_20220827 16,2130.19921875
35_20220827 17,2125.3154296875
35_20220827 18,2129.62548828125
35_20220827 19,2115.056396484375
35_20220827 20,2106.43310546875
35_20220827 21,2097.379638671875
35_20220827 22,2094.85302734375
35_20220827 23,2096.847900390625
35_20220828 00,2101.712158203125
35_20220828 01,2099.066162109375
35_20220828 02,2103.1923828125
35_20220828 03,2098.514892578125
35_20220828 04,2106.306640625
35_20220828 05,2109.610107421875
35_20220828 06,2112.296875
35_20220828 07,2116.284423828125
35_20220828 08,2108.880615234375
35_20220828 09,2109.539794921875
35_20220828 10,2116.604248046875
35_20220828 11,2131.939208984375
35_20220828 12,2135.148193359375
35_20220828 13,2139.174072265625
35_20220828 14,2151.9384765625
35_20220828 15,2155.524658203125
35_20220828 16,2162.150146484375
35_20220828 17,2160.93896484375
35_20220828 18,2146.174560546875
35_20220828 19,2138.939697265625
35_20220828 20,2123.228759765625
35_20220828 21,2112.893310546875
35_20220828 22,2104.603759765625
35_20220828 23,2109.432861328125
35_20220829 00,2109.303466796875
35_20220829 01,2111.727294921875
35_20220829 02,2107.841552734375
35_20220829 03,2109.7294921875
35_20220829 04,2110.29248046875
35_20220829 05,2100.34716796875
35_20220829 06,2109.520751953125
35_20220829 07,2121.745361328125
35_20220829 08,2123.8544921875
35_20220829 09,2133.8251953125
35_20220829 10,2133.886962890625
35_20220829 11,2133.437255859375
35_20220829 12,2130.0478515625
35_20220829 13,2135.186767578125
35_20220829 14,2135.973388671875
35_20220829 15,2133.208740234375
35_20220829 16,2130.828369140625
35_20220829 17,2123.858154296875
35_20220829 18,2121.3662109375
35_20220829 19,2124.9453125
35_20220829 20,2113.57470703125
35_20220829 21,2109.833984375
35_20220829 22,2109.386962890625
35_20220829 23,2106.536865234375
35_20220830 00,2105.336181640625
35_20220830 01,2107.878662109375
35_20220830 02,2116.354736328125
35_20220830 03,2118.357666015625
35_20220830 04,2109.870849609375
35_20220830 05,2107.581787109375
35_20220830 06,2110.264404296875
35_20220830 07,2111.735595703125
35_20220830 08,2108.909912109375
35_20220830 09,2119.53515625
35_20220830 10,2121.534423828125
35_20220830 11,2121.055908203125
35_20220830 12,2130.141845703125
35_20220830 13,2126.688720703125
35_20220830 14,2128.224853515625
35_20220830 15,2133.269287109375
35_20220830 16,2129.483154296875
35_20220830 17,2128.269775390625
35_20220830 18,2135.48828125
35_20220830 19,2126.316650390625
35_20220830 20,2119.33935546875
35_20220830 21,2117.9365234375
35_20220830 22,2116.072265625
35_20220830 23,2116.84228515625
35_20220831 00,2117.625244140625
35_20220831 01,2119.743408203125
35_20220831 02,2121.00927734375
35_20220831 03,2125.517578125
35_20220831 04,2120.470947265625
35_20220831 05,2119.583984375
35_20220831 06,2119.155029296875
35_20220831 07,2124.65380859375
35_20220831 08,2126.064208984375
35_20220831 09,2134.89892578125
35_20220831 10,2144.07080078125
35_20220831 11,2136.02197265625
35_20220831 12,2141.019775390625
35_20220831 13,2142.792724609375
35_20220831 14,2147.679931640625
35_20220831 15,2143.422607421875
35_20220831 16,2144.841796875
35_20220831 17,2156.321533203125
35_20220831 18,2151.34619140625
35_20220831 19,2141.14453125
35_20220831 20,2130.352783203125
35_20220831 21,2124.789306640625
35_20220831 22,2120.46630859375
35_20220831 23,2122.976318359375
36_20220825 00,2854.1982421875
36_20220825 01,2856.141357421875
36_20220825 02,2855.341796875
36_20220825 03,2858.353515625
36_20220825 04,2871.337646484375
36_20220825 05,2862.931884765625
36_20220825 06,2857.23046875
36_20220825 07,2872.724609375
36_20220825 08,2867.1884765625
36_20220825 09,2884.127197265625
36_20220825 10,2901.0498046875
36_20220825 11,2910.0693359375
36_20220825 12,2915.385986328125
36_20220825 13,2909.932373046875
36_20220825 14,2896.496826171875
36_20220825 15,2916.8369140625
36_20220825 16,2891.378173828125
36_20220825 17,2892.380615234375
36_20220825 18,2891.867919921875
36_20220825 19,2884.653564453125
36_20220825 20,2890.837890625
36_20220825 21,2866.339111328125
36_20220825 22,2858.416015625
36_20220825 23,2857.2421875
36_20220826 00,2872.603271484375
36_20220826 01,2848.623779296875
36_20220826 02,2850.236328125
36_20220826 03,2850.012939453125
36_20220826 04,2840.95703125
36_20220826 05,2826.441650390625
36_20220826 06,2833.545654296875
36_20220826 07,2853.417236328125
36_20220826 08,2865.753173828125
36_20220826 09,2885.492919921875
36_20220826 10,2906.759033203125
36_20220826 11,2915.145751953125
36_20220826 12,2925.7724609375
36_20220826 13,2933.359375
36_20220826 14,2927.1318359375
36_20220826 15,2927.415771484375
36_20220826 16,2935.639404296875
36_20220826 17,2927.107177734375
36_20220826 18,2905.798583984375
36_20220826 19,2900.1298828125
36_20220826 20,2888.946044921875
36_20220826 21,2859.513427734375
36_20220826 22,2830.898681640625
36_20220826 23,2851.0595703125
36_20220827 00,2847.992919921875
36_20220827 01,2860.444091796875
36_20220827 02,2855.930908203125
36_20220827 03,2838.764892578125
36_20220827 04,2843.9384765625
36_20220827 05,2838.469970703125
36_20220827 06,2823.35546875
36_20220827 07,2839.3134765625
36_20220827 08,2846.744140625
36_20220827 09,2866.669189453125
36_20220827 10,2871.651611328125
36_20220827 11,2871.213623046875
36_20220827 12,2883.8447265625
36_20220827 13,2888.840576171875
36_20220827 14,2891.442626953125
36_20220827 15,2893.116455078125
36_20220827 16,2886.495361328125
36_20220827 17,2881.724365234375
36_20220827 18,2889.717041015625
36_20220827 19,2855.433837890625
36_20220827 20,2866.474609375
36_20220827 21,2847.552490234375
36_20220827 22,2834.184326171875
36_20220827 23,2842.2392578125
36_20220828 00,2856.111572265625
36_20220828 01,2850.380859375
36_20220828 02,2846.240234375
36_20220828 03,2851.918701171875
36_20220828 04,2847.093017578125
36_20220828 05,2825.183837890625
36_20220828 06,2822.955078125
36_20220828 07,2839.353515625
36_20220828 08,2859.636474609375
36_20220828 09,2853.328125
36_20220828 10,2874.883056640625
36_20220828 11,2883.899169921875
36_20220828 12,2914.171142578125
36_20220828 13,2921.2978515625
36_20220828 14,2911.606201171875
36_20220828 15,2920.1318359375
36_20220828 16,2926.649658203125
36_20220828 17,2918.559814453125
36_20220828 18,2897.696044921875
36_20220828 19,2872.7861328125
36_20220828 20,2861.997314453125
36_20220828 21,2867.086181640625
36_20220828 22,2851.91796875
36_20220828 23,2859.045166015625
36_20220829 00,2853.335693359375
36_20220829 01,2849.706298828125
36_20220829 02,2856.148681640625
36_20220829 03,2852.506591796875
36_20220829 04,2840.105712890625
36_20220829 05,2849.875732421875
36_20220829 06,2844.946533203125
36_20220829 07,2874.371826171875
36_20220829 08,2876.553466796875
36_20220829 09,2882.970458984375
36_20220829 10,2878.583251953125
36_20220829 11,2884.962158203125
36_20220829 12,2884.076416015625
36_20220829 13,2897.064208984375
36_20220829 14,2887.615234375
36_20220829 15,2898.162109375
36_20220829 16,2887.775146484375
